Gene stable ID	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSMUSG00000074179	WBGene00001782	0
ENSMUSG00000074179	WBGene00001770	0
ENSMUSG00000074179	WBGene00001783	0
ENSMUSG00000074179	WBGene00001769	0
ENSMUSG00000074179	WBGene00001751	0
ENSMUSG00000074179	WBGene00021566	0
ENSMUSG00000074179	WBGene00018912	0
ENSMUSG00000074179	WBGene00018911	0
ENSMUSG00000074179	WBGene00001758	0
ENSMUSG00000074179	WBGene00001789	0
ENSMUSG00000074179	WBGene00001780	0
ENSMUSG00000074179	WBGene00001779	0
ENSMUSG00000074179	WBGene00001785	0
ENSMUSG00000074179	WBGene00001774	0
ENSMUSG00000074179	WBGene00001775	0
ENSMUSG00000074179	WBGene00001777	0
ENSMUSG00000074179	WBGene00001776	0
ENSMUSG00000074179	WBGene00001787	0
ENSMUSG00000074179	WBGene00001760	0
ENSMUSG00000074179	WBGene00001762	0
ENSMUSG00000074179	WBGene00001765	0
ENSMUSG00000074179	WBGene00001767	0
ENSMUSG00000074179	WBGene00001766	0
ENSMUSG00000074179	WBGene00001764	0
ENSMUSG00000074179	WBGene00001772	0
ENSMUSG00000074179	WBGene00001752	0
ENSMUSG00000050114		
ENSMUSG00000109294		
ENSMUSG00000063971		
ENSMUSG00000106729		
ENSMUSG00000107295		
ENSMUSG00000039269		
ENSMUSG00000066463		
ENSMUSG00000085881		
ENSMUSG00000087300		
ENSMUSG00000090334		
ENSMUSG00000090509		
ENSMUSG00000039842		
ENSMUSG00000085708		
ENSMUSG00000106991		
ENSMUSG00000021823	WBGene00000942	1
ENSMUSG00000073408		
ENSMUSG00000018604	WBGene00006546	0
ENSMUSG00000018604	WBGene00006545	0
ENSMUSG00000018604	WBGene00006556	0
ENSMUSG00000018604	WBGene00006557	0
ENSMUSG00000018604	WBGene00044798	0
ENSMUSG00000018604	WBGene00006559	0
ENSMUSG00000018604	WBGene00004750	0
ENSMUSG00000018604	WBGene00003106	0
ENSMUSG00000022044		
ENSMUSG00000090588		
ENSMUSG00000022744		
ENSMUSG00000021675		
ENSMUSG00000021824	WBGene00000164	1
ENSMUSG00000098959		
ENSMUSG00000118445		
ENSMUSG00000118436		
ENSMUSG00000117065		
ENSMUSG00000102225		
ENSMUSG00000113631		
ENSMUSG00000117174		
ENSMUSG00000097211		
ENSMUSG00000114291		
ENSMUSG00000021676	WBGene00003980	0
ENSMUSG00000114563		
ENSMUSG00000117332		
ENSMUSG00000117168		
ENSMUSG00000114492		
ENSMUSG00000117224		
ENSMUSG00000117204		
ENSMUSG00000117166		
ENSMUSG00000117041		
ENSMUSG00000033278		
ENSMUSG00000117181		
ENSMUSG00000105387		
ENSMUSG00000098028		
ENSMUSG00000105039		
ENSMUSG00000031465		
ENSMUSG00000087516		
ENSMUSG00000087248		
ENSMUSG00000087606		
ENSMUSG00000106497		
ENSMUSG00000022487		
ENSMUSG00000085673		
ENSMUSG00000038838		
ENSMUSG00000105453		
ENSMUSG00000085345		
ENSMUSG00000029554	WBGene00003160	0
ENSMUSG00000017316		
ENSMUSG00000031703	WBGene00014023	0
ENSMUSG00000074576	WBGene00018357	1
ENSMUSG00000035420		
ENSMUSG00000031875	WBGene00017909	0
ENSMUSG00000031875	WBGene00018527	0
ENSMUSG00000109754		
ENSMUSG00000080966		
ENSMUSG00000032366	WBGene00002978	1
ENSMUSG00000021573	WBGene00016321	1
ENSMUSG00000024376	WBGene00001491	0
ENSMUSG00000024376	WBGene00001489	0
ENSMUSG00000034586	WBGene00001844	1
ENSMUSG00000097962		
ENSMUSG00000098027		
ENSMUSG00000083913		
ENSMUSG00000083342		
ENSMUSG00000046834		
ENSMUSG00000105735		
ENSMUSG00000040600	WBGene00001330	0
ENSMUSG00000083451		
ENSMUSG00000074575		
ENSMUSG00000110505		
ENSMUSG00000105152		
ENSMUSG00000110684		
ENSMUSG00000104807		
ENSMUSG00000015013	WBGene00044604	0
ENSMUSG00000081215		
ENSMUSG00000086783		
ENSMUSG00000082239		
ENSMUSG00000115740		
ENSMUSG00000085198		
ENSMUSG00000115458		
ENSMUSG00000115422		
ENSMUSG00000117329		
ENSMUSG00000083329		
ENSMUSG00000089820		
ENSMUSG00000086558		
ENSMUSG00000090802		
ENSMUSG00000039079	WBGene00012275	0
ENSMUSG00000096188	WBGene00017909	0
ENSMUSG00000096188	WBGene00018527	0
ENSMUSG00000086653		
ENSMUSG00000004032	WBGene00001753	0
ENSMUSG00000004032	WBGene00001786	0
ENSMUSG00000004032	WBGene00001755	0
ENSMUSG00000004032	WBGene00001756	0
ENSMUSG00000004032	WBGene00001757	0
ENSMUSG00000004032	WBGene00001750	0
ENSMUSG00000004032	WBGene00001754	0
ENSMUSG00000004032	WBGene00001761	0
ENSMUSG00000004032	WBGene00001781	0
ENSMUSG00000004032	WBGene00001782	0
ENSMUSG00000004032	WBGene00001770	0
ENSMUSG00000004032	WBGene00001783	0
ENSMUSG00000004032	WBGene00001769	0
ENSMUSG00000004032	WBGene00001751	0
ENSMUSG00000004032	WBGene00021566	0
ENSMUSG00000004032	WBGene00018912	0
ENSMUSG00000004032	WBGene00018911	0
ENSMUSG00000004032	WBGene00001758	0
ENSMUSG00000004032	WBGene00001789	0
ENSMUSG00000004032	WBGene00001759	0
ENSMUSG00000004032	WBGene00021127	0
ENSMUSG00000004032	WBGene00001780	0
ENSMUSG00000004032	WBGene00001779	0
ENSMUSG00000004032	WBGene00001785	0
ENSMUSG00000004032	WBGene00001774	0
ENSMUSG00000004032	WBGene00001775	0
ENSMUSG00000004032	WBGene00001777	0
ENSMUSG00000004032	WBGene00001776	0
ENSMUSG00000004032	WBGene00001787	0
ENSMUSG00000004032	WBGene00001760	0
ENSMUSG00000004032	WBGene00001762	0
ENSMUSG00000004032	WBGene00001765	0
ENSMUSG00000004032	WBGene00001767	0
ENSMUSG00000004032	WBGene00001766	0
ENSMUSG00000004032	WBGene00001764	0
ENSMUSG00000004032	WBGene00001772	0
ENSMUSG00000004032	WBGene00001752	0
ENSMUSG00000095762		
ENSMUSG00000029557	WBGene00009735	1
ENSMUSG00000038750		
ENSMUSG00000074623		
ENSMUSG00000110486		
ENSMUSG00000110547		
ENSMUSG00000115571		
ENSMUSG00000024013	WBGene00001366	0
ENSMUSG00000024013	WBGene00001490	0
ENSMUSG00000037526		
ENSMUSG00000006519		
ENSMUSG00000036639		
ENSMUSG00000074622	WBGene00077521	0
ENSMUSG00000057933	WBGene00001753	0
ENSMUSG00000057933	WBGene00001786	0
ENSMUSG00000057933	WBGene00001755	0
ENSMUSG00000057933	WBGene00001756	0
ENSMUSG00000057933	WBGene00001757	0
ENSMUSG00000057933	WBGene00001750	0
ENSMUSG00000057933	WBGene00001754	0
ENSMUSG00000057933	WBGene00001761	0
ENSMUSG00000057933	WBGene00001781	0
ENSMUSG00000057933	WBGene00001782	0
ENSMUSG00000057933	WBGene00001770	0
ENSMUSG00000057933	WBGene00001783	0
ENSMUSG00000057933	WBGene00001769	0
ENSMUSG00000057933	WBGene00001751	0
ENSMUSG00000057933	WBGene00021566	0
ENSMUSG00000057933	WBGene00018912	0
ENSMUSG00000057933	WBGene00018911	0
ENSMUSG00000057933	WBGene00001758	0
ENSMUSG00000057933	WBGene00001789	0
ENSMUSG00000057933	WBGene00001780	0
ENSMUSG00000057933	WBGene00001779	0
ENSMUSG00000057933	WBGene00001785	0
ENSMUSG00000057933	WBGene00001774	0
ENSMUSG00000057933	WBGene00001775	0
ENSMUSG00000057933	WBGene00001777	0
ENSMUSG00000057933	WBGene00001776	0
ENSMUSG00000057933	WBGene00001787	0
ENSMUSG00000057933	WBGene00001760	0
ENSMUSG00000057933	WBGene00001762	0
ENSMUSG00000057933	WBGene00001765	0
ENSMUSG00000057933	WBGene00001767	0
ENSMUSG00000057933	WBGene00001766	0
ENSMUSG00000057933	WBGene00001764	0
ENSMUSG00000057933	WBGene00001772	0
ENSMUSG00000057933	WBGene00001752	0
ENSMUSG00000078956		
ENSMUSG00000078955		
ENSMUSG00000001576	WBGene00022416	1
ENSMUSG00000115823		
ENSMUSG00000118246		
ENSMUSG00000117961		
ENSMUSG00000045875	WBGene00008890	0
ENSMUSG00000092389		
ENSMUSG00000110599		
ENSMUSG00000057021		
ENSMUSG00000097336		
ENSMUSG00000071510		
ENSMUSG00000117301		
ENSMUSG00000049362		
ENSMUSG00000031819	WBGene00009118	1
ENSMUSG00000063952	WBGene00021810	0
ENSMUSG00000063952	WBGene00003034	0
ENSMUSG00000118054		
ENSMUSG00000060663		
ENSMUSG00000117029		
ENSMUSG00000105679		
ENSMUSG00000021572		
ENSMUSG00000073375		
ENSMUSG00000063137		
ENSMUSG00000086968		
ENSMUSG00000060461		
ENSMUSG00000094237		
ENSMUSG00000044029		
ENSMUSG00000073607		
ENSMUSG00000095514		
ENSMUSG00000005871		
ENSMUSG00000032346		
ENSMUSG00000103877		
ENSMUSG00000048875	WBGene00020113	0
ENSMUSG00000104162		
ENSMUSG00000118088		
ENSMUSG00000083032		
ENSMUSG00000089776		
ENSMUSG00000096284		
ENSMUSG00000110540		
ENSMUSG00000103904		
ENSMUSG00000073565		
ENSMUSG00000085917		
ENSMUSG00000000743		
ENSMUSG00000090724		
ENSMUSG00000096175		
ENSMUSG00000069379		
ENSMUSG00000101579		
ENSMUSG00000070291		
ENSMUSG00000118334		
ENSMUSG00000105456		
ENSMUSG00000078537		
ENSMUSG00000102774		
ENSMUSG00000109454		
ENSMUSG00000109532		
ENSMUSG00000103216		
ENSMUSG00000036422		
ENSMUSG00000061410	WBGene00007975	0
ENSMUSG00000102212		
ENSMUSG00000102973		
ENSMUSG00000103779		
ENSMUSG00000102744		
ENSMUSG00000021457		
ENSMUSG00000118368		
ENSMUSG00000050493		
ENSMUSG00000032344		
ENSMUSG00000024190		
ENSMUSG00000023927	WBGene00022861	0
ENSMUSG00000039263	WBGene00002249	0
ENSMUSG00000006585	WBGene00000413	0
ENSMUSG00000087052		
ENSMUSG00000036879	WBGene00022059	1
ENSMUSG00000054099		
ENSMUSG00000091078		
ENSMUSG00000068604		
ENSMUSG00000106458		
ENSMUSG00000118068		
ENSMUSG00000037936		
ENSMUSG00000034194	WBGene00008622	0
ENSMUSG00000105726		
ENSMUSG00000104994		
ENSMUSG00000029673		
ENSMUSG00000032796		
ENSMUSG00000110482		
ENSMUSG00000031974	WBGene00004003	0
ENSMUSG00000031974	WBGene00003995	0
ENSMUSG00000031974	WBGene00004000	0
ENSMUSG00000031974	WBGene00004001	0
ENSMUSG00000031974	WBGene00004002	0
ENSMUSG00000031974	WBGene00001817	0
ENSMUSG00000031974	WBGene00001818	0
ENSMUSG00000031974	WBGene00004008	0
ENSMUSG00000031974	WBGene00004006	0
ENSMUSG00000118351		
ENSMUSG00000118046		
ENSMUSG00000096042		
ENSMUSG00000024510	WBGene00001501	0
ENSMUSG00000024510	WBGene00001500	0
ENSMUSG00000117255		
ENSMUSG00000109784		
ENSMUSG00000068487		
ENSMUSG00000085829		
ENSMUSG00000110530		
ENSMUSG00000031962		
ENSMUSG00000031467	WBGene00017888	1
ENSMUSG00000067615		
ENSMUSG00000110656		
ENSMUSG00000098109		
ENSMUSG00000097773		
ENSMUSG00000097983		
ENSMUSG00000099881		
ENSMUSG00000070533	WBGene00009386	0
ENSMUSG00000070533	WBGene00008304	0
ENSMUSG00000070533	WBGene00012186	0
ENSMUSG00000070533	WBGene00015355	0
ENSMUSG00000070533	WBGene00010792	0
ENSMUSG00000070533	WBGene00008449	0
ENSMUSG00000070533	WBGene00012814	0
ENSMUSG00000070533	WBGene00021939	0
ENSMUSG00000090043		
ENSMUSG00000098439		
ENSMUSG00000101886		
ENSMUSG00000097087		
ENSMUSG00000031826		
ENSMUSG00000106049		
ENSMUSG00000106395		
ENSMUSG00000105289		
ENSMUSG00000105985		
ENSMUSG00000029625		
ENSMUSG00000098230		
ENSMUSG00000070531	WBGene00003173	0
ENSMUSG00000070531	WBGene00009386	0
ENSMUSG00000070531	WBGene00008304	0
ENSMUSG00000070531	WBGene00012186	0
ENSMUSG00000070531	WBGene00015355	0
ENSMUSG00000070531	WBGene00010792	0
ENSMUSG00000070531	WBGene00020648	0
ENSMUSG00000070531	WBGene00008449	0
ENSMUSG00000070531	WBGene00012814	0
ENSMUSG00000070531	WBGene00021939	0
ENSMUSG00000042744		
ENSMUSG00000106450		
ENSMUSG00000106320		
ENSMUSG00000105500		
ENSMUSG00000114951		
ENSMUSG00000105470		
ENSMUSG00000031601	WBGene00000369	1
ENSMUSG00000106516		
ENSMUSG00000105598		
ENSMUSG00000114871		
ENSMUSG00000104936		
ENSMUSG00000072720		
ENSMUSG00000114608		
ENSMUSG00000106356		
ENSMUSG00000103753		
ENSMUSG00000106384		
ENSMUSG00000109161		
ENSMUSG00000034190		
ENSMUSG00000105495		
ENSMUSG00000109003		
ENSMUSG00000103358		
ENSMUSG00000105720		
ENSMUSG00000095029		
ENSMUSG00000105584		
ENSMUSG00000106045		
ENSMUSG00000105773		
ENSMUSG00000100664		
ENSMUSG00000106570		
ENSMUSG00000114375		
ENSMUSG00000106557		
ENSMUSG00000105624		
ENSMUSG00000095609		
ENSMUSG00000106386		
ENSMUSG00000104987		
ENSMUSG00000029560		
ENSMUSG00000099558		
ENSMUSG00000099853		
ENSMUSG00000090951		
ENSMUSG00000055368		
ENSMUSG00000090629		
ENSMUSG00000109548		
ENSMUSG00000057913		
ENSMUSG00000113537		
ENSMUSG00000114829		
ENSMUSG00000108535		
ENSMUSG00000113835		
ENSMUSG00000039470	WBGene00020694	0
ENSMUSG00000039470	WBGene00012948	0
ENSMUSG00000039470	WBGene00007637	0
ENSMUSG00000039470	WBGene00016620	0
ENSMUSG00000039470	WBGene00010323	0
ENSMUSG00000039470	WBGene00014075	0
ENSMUSG00000039470	WBGene00020066	0
ENSMUSG00000108978		
ENSMUSG00000108972		
ENSMUSG00000062105		
ENSMUSG00000109388		
ENSMUSG00000024175	WBGene00019828	0
ENSMUSG00000108982		
ENSMUSG00000035382		
ENSMUSG00000028798		
ENSMUSG00000043903		
ENSMUSG00000097944		
ENSMUSG00000097203		
ENSMUSG00000039960		
ENSMUSG00000022048		
ENSMUSG00000040263		
ENSMUSG00000039431	WBGene00003475	0
ENSMUSG00000039431	WBGene00021683	0
ENSMUSG00000039431	WBGene00003476	0
ENSMUSG00000039431	WBGene00003479	0
ENSMUSG00000039431	WBGene00003478	0
ENSMUSG00000039431	WBGene00003477	0
ENSMUSG00000108669		
ENSMUSG00000108480		
ENSMUSG00000054320		
ENSMUSG00000108800		
ENSMUSG00000036123	WBGene00003733	0
ENSMUSG00000036123	WBGene00003730	0
ENSMUSG00000036123	WBGene00003734	0
ENSMUSG00000036123	WBGene00003732	0
ENSMUSG00000025812	WBGene00003918	0
ENSMUSG00000102600		
ENSMUSG00000105740		
ENSMUSG00000103378		
ENSMUSG00000032086	WBGene00017678	0
ENSMUSG00000032086	WBGene00000218	0
ENSMUSG00000032086	WBGene00012682	0
ENSMUSG00000032086	WBGene00012681	0
ENSMUSG00000032086	WBGene00012683	0
ENSMUSG00000032086	WBGene00013973	0
ENSMUSG00000032086	WBGene00077655	0
ENSMUSG00000032086	WBGene00000214	0
ENSMUSG00000032086	WBGene00019105	0
ENSMUSG00000032086	WBGene00019104	0
ENSMUSG00000085116		
ENSMUSG00000040570	WBGene00003084	0
ENSMUSG00000117175		
ENSMUSG00000039585		
ENSMUSG00000117170		
ENSMUSG00000100150		
ENSMUSG00000075553		
ENSMUSG00000117076		
ENSMUSG00000117033		
ENSMUSG00000032342	WBGene00009944	0
ENSMUSG00000050824	WBGene00016265	0
ENSMUSG00000117035		
ENSMUSG00000098552		
ENSMUSG00000099019		
ENSMUSG00000117437		
ENSMUSG00000110631		
ENSMUSG00000110673		
ENSMUSG00000070530	WBGene00015620	0
ENSMUSG00000020131	WBGene00002232	0
ENSMUSG00000031976		
ENSMUSG00000083740		
ENSMUSG00000090317		
ENSMUSG00000114316		
ENSMUSG00000070544		
ENSMUSG00000056076	WBGene00001225	0
ENSMUSG00000006673		
ENSMUSG00000031600	WBGene00016990	0
ENSMUSG00000074594	WBGene00015620	0
ENSMUSG00000038690	WBGene00011273	0
ENSMUSG00000070529	WBGene00015620	0
ENSMUSG00000031822		
ENSMUSG00000089810		
ENSMUSG00000042790		
ENSMUSG00000071047	WBGene00013875	0
ENSMUSG00000071047	WBGene00013874	0
ENSMUSG00000071047	WBGene00013873	0
ENSMUSG00000071047	WBGene00011364	0
ENSMUSG00000071047	WBGene00011362	0
ENSMUSG00000071047	WBGene00006412	0
ENSMUSG00000071047	WBGene00020688	0
ENSMUSG00000071047	WBGene00016595	0
ENSMUSG00000071047	WBGene00015284	0
ENSMUSG00000071047	WBGene00015279	0
ENSMUSG00000071047	WBGene00016862	0
ENSMUSG00000071047	WBGene00015071	0
ENSMUSG00000071047	WBGene00015067	0
ENSMUSG00000071047	WBGene00016863	0
ENSMUSG00000071047	WBGene00018958	0
ENSMUSG00000071047	WBGene00007695	0
ENSMUSG00000071047	WBGene00007692	0
ENSMUSG00000071047	WBGene00007691	0
ENSMUSG00000071047	WBGene00007693	0
ENSMUSG00000071047	WBGene00008451	0
ENSMUSG00000071047	WBGene00000038	0
ENSMUSG00000071047	WBGene00000037	0
ENSMUSG00000071047	WBGene00001578	0
ENSMUSG00000029627		
ENSMUSG00000106350		
ENSMUSG00000046204		
ENSMUSG00000105056		
ENSMUSG00000109651		
ENSMUSG00000117420		
ENSMUSG00000078940	WBGene00015620	0
ENSMUSG00000117577		
ENSMUSG00000035580	WBGene00006830	0
ENSMUSG00000035580	WBGene00000487	0
ENSMUSG00000035580	WBGene00022295	0
ENSMUSG00000035580	WBGene00006525	0
ENSMUSG00000035580	WBGene00006526	0
ENSMUSG00000117544		
ENSMUSG00000117445		
ENSMUSG00000104220		
ENSMUSG00000024014		
ENSMUSG00000024043		
ENSMUSG00000022074		
ENSMUSG00000091475		
ENSMUSG00000036599		
ENSMUSG00000024176	WBGene00015716	0
ENSMUSG00000024176	WBGene00001182	0
ENSMUSG00000105845		
ENSMUSG00000039914	WBGene00044648	0
ENSMUSG00000111833		
ENSMUSG00000105633		
ENSMUSG00000110803		
ENSMUSG00000087239		
ENSMUSG00000117244		
ENSMUSG00000067704	WBGene00015620	0
ENSMUSG00000027006	WBGene00001045	1
ENSMUSG00000027006	WBGene00022236	0
ENSMUSG00000108537		
ENSMUSG00000117194		
ENSMUSG00000100420		
ENSMUSG00000117089		
ENSMUSG00000114558		
ENSMUSG00000105809		
ENSMUSG00000103621		
ENSMUSG00000117248		
ENSMUSG00000103500		
ENSMUSG00000017310	WBGene00003173	0
ENSMUSG00000017310	WBGene00009386	0
ENSMUSG00000017310	WBGene00008304	0
ENSMUSG00000017310	WBGene00012186	0
ENSMUSG00000017310	WBGene00015355	0
ENSMUSG00000017310	WBGene00010792	0
ENSMUSG00000017310	WBGene00020648	0
ENSMUSG00000017310	WBGene00008449	0
ENSMUSG00000017310	WBGene00012814	0
ENSMUSG00000017310	WBGene00021939	0
ENSMUSG00000103970		
ENSMUSG00000097125		
ENSMUSG00000106097		
ENSMUSG00000036586	WBGene00002266	0
ENSMUSG00000036586	WBGene00002264	0
ENSMUSG00000036586	WBGene00002269	0
ENSMUSG00000036586	WBGene00002270	0
ENSMUSG00000036586	WBGene00002271	0
ENSMUSG00000036586	WBGene00018255	0
ENSMUSG00000036586	WBGene00004165	0
ENSMUSG00000058905		
ENSMUSG00000108451		
ENSMUSG00000074593		
ENSMUSG00000042249		
ENSMUSG00000106172		
ENSMUSG00000117241		
ENSMUSG00000105227		
ENSMUSG00000105699		
ENSMUSG00000078964	WBGene00013875	0
ENSMUSG00000078964	WBGene00013874	0
ENSMUSG00000078964	WBGene00013873	0
ENSMUSG00000078964	WBGene00011364	0
ENSMUSG00000078964	WBGene00011362	0
ENSMUSG00000078964	WBGene00006412	0
ENSMUSG00000078964	WBGene00020688	0
ENSMUSG00000078964	WBGene00016595	0
ENSMUSG00000078964	WBGene00015284	0
ENSMUSG00000078964	WBGene00015279	0
ENSMUSG00000078964	WBGene00016862	0
ENSMUSG00000078964	WBGene00015071	0
ENSMUSG00000078964	WBGene00015067	0
ENSMUSG00000078964	WBGene00016863	0
ENSMUSG00000078964	WBGene00018958	0
ENSMUSG00000078964	WBGene00007695	0
ENSMUSG00000078964	WBGene00007692	0
ENSMUSG00000078964	WBGene00007691	0
ENSMUSG00000078964	WBGene00007693	0
ENSMUSG00000078964	WBGene00008451	0
ENSMUSG00000078964	WBGene00000038	0
ENSMUSG00000078964	WBGene00000037	0
ENSMUSG00000078964	WBGene00001578	0
ENSMUSG00000047960		
ENSMUSG00000097267		
ENSMUSG00000101481		
ENSMUSG00000116298		
ENSMUSG00000116185		
ENSMUSG00000008658	WBGene00001484	0
ENSMUSG00000106067		
ENSMUSG00000083757		
ENSMUSG00000104893		
ENSMUSG00000062867		
ENSMUSG00000106800		
ENSMUSG00000087344		
ENSMUSG00000076434	WBGene00015620	0
ENSMUSG00000043357		
ENSMUSG00000117427		
ENSMUSG00000102665		
ENSMUSG00000022075		
ENSMUSG00000001524	WBGene00013529	0
ENSMUSG00000111128		
ENSMUSG00000111521		
ENSMUSG00000032085	WBGene00000778	0
ENSMUSG00000032085	WBGene00000777	0
ENSMUSG00000032085	WBGene00000780	0
ENSMUSG00000032085	WBGene00000779	0
ENSMUSG00000031816		
ENSMUSG00000034152	WBGene00017284	0
ENSMUSG00000117575		
ENSMUSG00000033581	WBGene00010908	0
ENSMUSG00000033581	WBGene00013347	0
ENSMUSG00000033581	WBGene00019692	0
ENSMUSG00000033581	WBGene00016489	0
ENSMUSG00000033581	WBGene00003978	0
ENSMUSG00000032221		
ENSMUSG00000070283	WBGene00011123	0
ENSMUSG00000042167	WBGene00009284	0
ENSMUSG00000115291		
ENSMUSG00000022026		
ENSMUSG00000103103		
ENSMUSG00000101778		
ENSMUSG00000115190		
ENSMUSG00000104060		
ENSMUSG00000097927		
ENSMUSG00000026425	WBGene00006406	1
ENSMUSG00000098778		
ENSMUSG00000103445		
ENSMUSG00000022051	WBGene00015776	0
ENSMUSG00000095959		
ENSMUSG00000090626		
ENSMUSG00000067594		
ENSMUSG00000066357		
ENSMUSG00000090955		
ENSMUSG00000117208		
ENSMUSG00000117243		
ENSMUSG00000117193		
ENSMUSG00000019039		
ENSMUSG00000055991		
ENSMUSG00000074555		
ENSMUSG00000108662		
ENSMUSG00000033383		
ENSMUSG00000002279	WBGene00019657	0
ENSMUSG00000015944		
ENSMUSG00000106204		
ENSMUSG00000027544		
ENSMUSG00000032727		
ENSMUSG00000097637		
ENSMUSG00000102737		
ENSMUSG00000108565		
ENSMUSG00000031971		
ENSMUSG00000040003		
ENSMUSG00000057400	WBGene00013875	0
ENSMUSG00000057400	WBGene00013874	0
ENSMUSG00000057400	WBGene00013873	0
ENSMUSG00000057400	WBGene00011364	0
ENSMUSG00000057400	WBGene00011362	0
ENSMUSG00000057400	WBGene00006412	0
ENSMUSG00000057400	WBGene00020688	0
ENSMUSG00000057400	WBGene00016595	0
ENSMUSG00000057400	WBGene00015284	0
ENSMUSG00000057400	WBGene00015279	0
ENSMUSG00000057400	WBGene00016862	0
ENSMUSG00000057400	WBGene00015071	0
ENSMUSG00000057400	WBGene00015067	0
ENSMUSG00000057400	WBGene00016863	0
ENSMUSG00000057400	WBGene00018958	0
ENSMUSG00000057400	WBGene00007695	0
ENSMUSG00000057400	WBGene00007692	0
ENSMUSG00000057400	WBGene00007691	0
ENSMUSG00000057400	WBGene00007693	0
ENSMUSG00000057400	WBGene00008451	0
ENSMUSG00000057400	WBGene00000038	0
ENSMUSG00000057400	WBGene00000037	0
ENSMUSG00000057400	WBGene00001578	0
ENSMUSG00000098000		
ENSMUSG00000104195		
ENSMUSG00000046108	WBGene00009108	0
ENSMUSG00000102770		
ENSMUSG00000115688		
ENSMUSG00000061979	WBGene00012370	0
ENSMUSG00000097084		
ENSMUSG00000007812		
ENSMUSG00000006675	WBGene00004025	0
ENSMUSG00000006675	WBGene00077688	0
ENSMUSG00000006675	WBGene00004026	0
ENSMUSG00000006675	WBGene00015773	0
ENSMUSG00000024528	WBGene00008934	0
ENSMUSG00000033355		
ENSMUSG00000034796	WBGene00015061	0
ENSMUSG00000034796	WBGene00006441	0
ENSMUSG00000034796	WBGene00012128	0
ENSMUSG00000034796	WBGene00001577	0
ENSMUSG00000106701		
ENSMUSG00000109783		
ENSMUSG00000050910		
ENSMUSG00000116481		
ENSMUSG00000064006		
ENSMUSG00000022887		
ENSMUSG00000021597		
ENSMUSG00000094539		
ENSMUSG00000117274		
ENSMUSG00000041565	WBGene00003041	0
ENSMUSG00000041565	WBGene00021661	0
ENSMUSG00000036872	WBGene00000477	0
ENSMUSG00000014444	WBGene00007505	0
ENSMUSG00000097439		
ENSMUSG00000099959		
ENSMUSG00000102733		
ENSMUSG00000003308		
ENSMUSG00000090224		
ENSMUSG00000064145	WBGene00020462	1
ENSMUSG00000106188		
ENSMUSG00000070420		
ENSMUSG00000084217		
ENSMUSG00000015942		
ENSMUSG00000113737		
ENSMUSG00000041460	WBGene00006772	0
ENSMUSG00000067274	WBGene00004408	1
ENSMUSG00000117004		
ENSMUSG00000095407	WBGene00011028	0
ENSMUSG00000036292	WBGene00022593	0
ENSMUSG00000117093		
ENSMUSG00000104682		
ENSMUSG00000030782	WBGene00016389	0
ENSMUSG00000030782	WBGene00018000	0
ENSMUSG00000030782	WBGene00016197	0
ENSMUSG00000037742	WBGene00007001	0
ENSMUSG00000037742	WBGene00021466	0
ENSMUSG00000074037		
ENSMUSG00000097812		
ENSMUSG00000006587		
ENSMUSG00000015950		
ENSMUSG00000022085		
ENSMUSG00000032602		
ENSMUSG00000010154		
ENSMUSG00000023931	WBGene00013028	0
ENSMUSG00000114446		
ENSMUSG00000110714		
ENSMUSG00000027523	WBGene00001664	0
ENSMUSG00000027523	WBGene00001675	0
ENSMUSG00000027523	WBGene00001665	0
ENSMUSG00000027523	WBGene00001678	0
ENSMUSG00000027523	WBGene00001666	0
ENSMUSG00000027523	WBGene00001745	0
ENSMUSG00000027523	WBGene00001670	0
ENSMUSG00000027523	WBGene00001671	0
ENSMUSG00000027523	WBGene00001674	0
ENSMUSG00000027523	WBGene00001673	0
ENSMUSG00000027523	WBGene00001668	0
ENSMUSG00000027523	WBGene00001676	0
ENSMUSG00000027523	WBGene00001667	0
ENSMUSG00000070419		
ENSMUSG00000117111		
ENSMUSG00000017831		
ENSMUSG00000111417		
ENSMUSG00000032601		
ENSMUSG00000069862		
ENSMUSG00000104644		
ENSMUSG00000017299	WBGene00011964	0
ENSMUSG00000105764		
ENSMUSG00000044957	WBGene00018362	0
ENSMUSG00000044957	WBGene00006460	0
ENSMUSG00000044957	WBGene00022832	0
ENSMUSG00000117128		
ENSMUSG00000038656		
ENSMUSG00000086480		
ENSMUSG00000001062	WBGene00012644	0
ENSMUSG00000001062	WBGene00008183	0
ENSMUSG00000040631	WBGene00018819	0
ENSMUSG00000055003		
ENSMUSG00000029570		
ENSMUSG00000042240		
ENSMUSG00000049624	WBGene00010931	0
ENSMUSG00000049624	WBGene00011185	0
ENSMUSG00000049624	WBGene00012443	0
ENSMUSG00000049624	WBGene00019187	0
