Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
ENSMUSG00000021228	ENSG00000119673	1
ENSMUSG00000021228	ENSG00000184227	0
ENSMUSG00000104071		
ENSMUSG00000110144		
ENSMUSG00000029361	ENSG00000089250	1
ENSMUSG00000078896		
ENSMUSG00000096770		
ENSMUSG00000113475	ENSG00000119673	0
ENSMUSG00000113475	ENSG00000184227	0
ENSMUSG00000026211	ENSG00000124006	1
ENSMUSG00000094475		
ENSMUSG00000036093	ENSG00000162980	1
ENSMUSG00000082598		
ENSMUSG00000084852		
ENSMUSG00000115029		
ENSMUSG00000082970		
ENSMUSG00000010057	ENSG00000114388	1
ENSMUSG00000115603		
ENSMUSG00000036775	ENSG00000242612	1
ENSMUSG00000104685		
ENSMUSG00000020919	ENSG00000173757	1
ENSMUSG00000028780	ENSG00000075223	1
ENSMUSG00000095545		
ENSMUSG00000023938	ENSG00000124608	1
ENSMUSG00000044456	ENSG00000100599	1
ENSMUSG00000094932		
ENSMUSG00000035818	ENSG00000148735	1
ENSMUSG00000113551		
ENSMUSG00000085366		
ENSMUSG00000112935		
ENSMUSG00000044328	ENSG00000167543	1
ENSMUSG00000113301		
ENSMUSG00000113911		
ENSMUSG00000029433	ENSG00000284934	1
ENSMUSG00000029433	ENSG00000184047	1
ENSMUSG00000113388		
ENSMUSG00000083933		
ENSMUSG00000022076	ENSG00000150361	1
ENSMUSG00000024312	ENSG00000227057	1
ENSMUSG00000102300		
ENSMUSG00000010044	ENSG00000004838	1
ENSMUSG00000017291	ENSG00000160551	1
ENSMUSG00000104707		
ENSMUSG00000091998		
ENSMUSG00000090584		
ENSMUSG00000078889		
ENSMUSG00000093931		
ENSMUSG00000037940	ENSG00000109452	1
ENSMUSG00000083481		
ENSMUSG00000113351		
ENSMUSG00000086941		
ENSMUSG00000032376	ENSG00000140455	1
ENSMUSG00000111668		
ENSMUSG00000112947		
ENSMUSG00000111294		
ENSMUSG00000098110		
ENSMUSG00000113269		
ENSMUSG00000078887		
ENSMUSG00000074627	ENSG00000101353	1
ENSMUSG00000096569		
ENSMUSG00000036749	ENSG00000120952	0
ENSMUSG00000036749	ENSG00000270601	0
ENSMUSG00000036749	ENSG00000204510	0
ENSMUSG00000036749	ENSG00000280267	0
ENSMUSG00000036749	ENSG00000204479	0
ENSMUSG00000036749	ENSG00000204478	0
ENSMUSG00000036749	ENSG00000232423	0
ENSMUSG00000036749	ENSG00000116726	0
ENSMUSG00000036749	ENSG00000243073	0
ENSMUSG00000036749	ENSG00000116721	0
ENSMUSG00000036749	ENSG00000204481	0
ENSMUSG00000036749	ENSG00000187545	0
ENSMUSG00000036749	ENSG00000204501	0
ENSMUSG00000036749	ENSG00000279804	0
ENSMUSG00000036749	ENSG00000229571	0
ENSMUSG00000036749	ENSG00000279169	0
ENSMUSG00000036749	ENSG00000239810	0
ENSMUSG00000036749	ENSG00000274764	0
ENSMUSG00000036749	ENSG00000237700	0
ENSMUSG00000036749	ENSG00000182330	0
ENSMUSG00000036749	ENSG00000204480	0
ENSMUSG00000036749	ENSG00000204505	0
ENSMUSG00000000686	ENSG00000168792	1
ENSMUSG00000111437		
ENSMUSG00000051703	ENSG00000188760	1
ENSMUSG00000115535		
ENSMUSG00000095960		
ENSMUSG00000085288		
ENSMUSG00000080943		
ENSMUSG00000115315		
ENSMUSG00000081451		
ENSMUSG00000024224	ENSG00000196748	0
ENSMUSG00000111117		
ENSMUSG00000072673		
ENSMUSG00000017004		
ENSMUSG00000109810		
ENSMUSG00000010054	ENSG00000114383	1
ENSMUSG00000022408	ENSG00000133477	1
ENSMUSG00000089756		
ENSMUSG00000048485	ENSG00000254553	1
ENSMUSG00000048485	ENSG00000273274	1
ENSMUSG00000026536	ENSG00000163563	0
ENSMUSG00000116220		
ENSMUSG00000022656	ENSG00000177707	1
ENSMUSG00000092258		
ENSMUSG00000029431	ENSG00000176383	1
ENSMUSG00000061833		
ENSMUSG00000111632		
ENSMUSG00000097099		
ENSMUSG00000036534	ENSG00000103042	1
ENSMUSG00000115714		
ENSMUSG00000032997	ENSG00000123989	1
ENSMUSG00000097467		
ENSMUSG00000070360		
ENSMUSG00000110924		
ENSMUSG00000114278		
ENSMUSG00000034007	ENSG00000140386	1
ENSMUSG00000116376	ENSG00000261587	0
ENSMUSG00000086753		
ENSMUSG00000010067	ENSG00000068028	1
ENSMUSG00000079592	ENSG00000223953	1
ENSMUSG00000111167		
ENSMUSG00000115052		
ENSMUSG00000115601		
ENSMUSG00000091216		
ENSMUSG00000040495	ENSG00000180720	1
ENSMUSG00000092056		
ENSMUSG00000032291	ENSG00000166426	1
ENSMUSG00000030553	ENSG00000183571	0
ENSMUSG00000052384	ENSG00000174004	1
ENSMUSG00000049235		
ENSMUSG00000111767		
ENSMUSG00000091990		
ENSMUSG00000109561	ENSG00000145700	1
ENSMUSG00000063171		
ENSMUSG00000106784		
ENSMUSG00000107706		
ENSMUSG00000082199		
ENSMUSG00000105498		
ENSMUSG00000030306	ENSG00000133687	1
ENSMUSG00000113879		
ENSMUSG00000104111		
ENSMUSG00000024300	ENSG00000142347	1
ENSMUSG00000086410		
ENSMUSG00000113046		
ENSMUSG00000109453		
ENSMUSG00000086628		
ENSMUSG00000078886		
ENSMUSG00000003808	ENSG00000179115	1
ENSMUSG00000060180	ENSG00000006788	1
ENSMUSG00000074071	ENSG00000283597	0
ENSMUSG00000050382	ENSG00000166813	1
ENSMUSG00000115229		
ENSMUSG00000043939		
ENSMUSG00000008999	ENSG00000101144	1
ENSMUSG00000078891		
ENSMUSG00000115598		
ENSMUSG00000086387		
ENSMUSG00000085103		
ENSMUSG00000109096		
ENSMUSG00000010047	ENSG00000068001	1
ENSMUSG00000029344	ENSG00000128294	1
ENSMUSG00000007987	ENSG00000128581	1
ENSMUSG00000028555	ENSG00000085831	1
ENSMUSG00000102759		
ENSMUSG00000103562		
ENSMUSG00000033653	ENSG00000156931	1
ENSMUSG00000027210	ENSG00000134138	1
ENSMUSG00000009013		
ENSMUSG00000055639	ENSG00000276644	1
ENSMUSG00000022941	ENSG00000183145	1
ENSMUSG00000097428		
ENSMUSG00000067370	ENSG00000235863	1
ENSMUSG00000097280		
ENSMUSG00000039463	ENSG00000197818	1
ENSMUSG00000114634		
ENSMUSG00000114461		
ENSMUSG00000068299	ENSG00000144035	1
ENSMUSG00000068299	ENSG00000204872	1
ENSMUSG00000078935		
ENSMUSG00000117318		
ENSMUSG00000096847	ENSG00000178233	1
ENSMUSG00000114932		
ENSMUSG00000042265	ENSG00000124731	0
ENSMUSG00000114735		
ENSMUSG00000023949	ENSG00000146221	1
ENSMUSG00000114372		
ENSMUSG00000039133		
ENSMUSG00000089935		
ENSMUSG00000111329		
ENSMUSG00000086368		
ENSMUSG00000036091	ENSG00000186792	1
ENSMUSG00000073001	ENSG00000183035	0
ENSMUSG00000108148		
ENSMUSG00000046591	ENSG00000140534	1
ENSMUSG00000083168		
ENSMUSG00000097908		
ENSMUSG00000108035		
ENSMUSG00000029504	ENSG00000185163	1
ENSMUSG00000083715		
ENSMUSG00000041754		
ENSMUSG00000078508	ENSG00000120952	0
ENSMUSG00000078508	ENSG00000270601	0
ENSMUSG00000078508	ENSG00000204510	0
ENSMUSG00000078508	ENSG00000280267	0
ENSMUSG00000078508	ENSG00000204479	0
ENSMUSG00000078508	ENSG00000204478	0
ENSMUSG00000078508	ENSG00000232423	0
ENSMUSG00000078508	ENSG00000116726	0
ENSMUSG00000078508	ENSG00000243073	0
ENSMUSG00000078508	ENSG00000116721	0
ENSMUSG00000078508	ENSG00000204481	0
ENSMUSG00000078508	ENSG00000187545	0
ENSMUSG00000078508	ENSG00000204501	0
ENSMUSG00000078508	ENSG00000279804	0
ENSMUSG00000078508	ENSG00000229571	0
ENSMUSG00000078508	ENSG00000279169	0
ENSMUSG00000078508	ENSG00000239810	0
ENSMUSG00000078508	ENSG00000274764	0
ENSMUSG00000078508	ENSG00000237700	0
ENSMUSG00000078508	ENSG00000182330	0
ENSMUSG00000078508	ENSG00000204480	0
ENSMUSG00000078508	ENSG00000204505	0
ENSMUSG00000034908	ENSG00000149577	1
ENSMUSG00000096448		
ENSMUSG00000111686		
ENSMUSG00000116553		
ENSMUSG00000010051	ENSG00000114378	1
ENSMUSG00000090610		
ENSMUSG00000108976	ENSG00000196421	1
ENSMUSG00000084312		
ENSMUSG00000116829		
ENSMUSG00000090732		
ENSMUSG00000053166	ENSG00000149654	1
ENSMUSG00000046470	ENSG00000203883	1
ENSMUSG00000029422	ENSG00000111011	1
ENSMUSG00000070619	ENSG00000120952	0
ENSMUSG00000070619	ENSG00000270601	0
ENSMUSG00000070619	ENSG00000204510	0
ENSMUSG00000070619	ENSG00000280267	0
ENSMUSG00000070619	ENSG00000204479	0
ENSMUSG00000070619	ENSG00000204478	0
ENSMUSG00000070619	ENSG00000232423	0
ENSMUSG00000070619	ENSG00000116726	0
ENSMUSG00000070619	ENSG00000243073	0
ENSMUSG00000070619	ENSG00000116721	0
ENSMUSG00000070619	ENSG00000204481	0
ENSMUSG00000070619	ENSG00000187545	0
ENSMUSG00000070619	ENSG00000204501	0
ENSMUSG00000070619	ENSG00000279804	0
ENSMUSG00000070619	ENSG00000229571	0
ENSMUSG00000070619	ENSG00000279169	0
ENSMUSG00000070619	ENSG00000239810	0
ENSMUSG00000070619	ENSG00000274764	0
ENSMUSG00000070619	ENSG00000237700	0
ENSMUSG00000070619	ENSG00000182330	0
ENSMUSG00000070619	ENSG00000204480	0
ENSMUSG00000070619	ENSG00000204505	0
ENSMUSG00000107468		
ENSMUSG00000073721	ENSG00000120952	0
ENSMUSG00000073721	ENSG00000270601	0
ENSMUSG00000073721	ENSG00000204510	0
ENSMUSG00000073721	ENSG00000280267	0
ENSMUSG00000073721	ENSG00000204479	0
ENSMUSG00000073721	ENSG00000204478	0
ENSMUSG00000073721	ENSG00000232423	0
ENSMUSG00000073721	ENSG00000116726	0
ENSMUSG00000073721	ENSG00000243073	0
ENSMUSG00000073721	ENSG00000116721	0
ENSMUSG00000073721	ENSG00000204481	0
ENSMUSG00000073721	ENSG00000187545	0
ENSMUSG00000073721	ENSG00000204501	0
ENSMUSG00000073721	ENSG00000279804	0
ENSMUSG00000073721	ENSG00000229571	0
ENSMUSG00000073721	ENSG00000279169	0
ENSMUSG00000073721	ENSG00000239810	0
ENSMUSG00000073721	ENSG00000274764	0
ENSMUSG00000073721	ENSG00000237700	0
ENSMUSG00000073721	ENSG00000182330	0
ENSMUSG00000073721	ENSG00000204480	0
ENSMUSG00000073721	ENSG00000204505	0
ENSMUSG00000082508		
ENSMUSG00000107884		
ENSMUSG00000029346	ENSG00000100104	0
ENSMUSG00000063972	ENSG00000148200	1
ENSMUSG00000032293	ENSG00000136381	1
ENSMUSG00000106265		
ENSMUSG00000079334	ENSG00000243477	1
ENSMUSG00000022031	ENSG00000134014	1
ENSMUSG00000022982	ENSG00000142168	1
ENSMUSG00000048154	ENSG00000167548	1
ENSMUSG00000086630		
ENSMUSG00000116625		
ENSMUSG00000115311		
ENSMUSG00000040537	ENSG00000008277	1
ENSMUSG00000019027	ENSG00000114841	1
ENSMUSG00000107722		
ENSMUSG00000022983	ENSG00000156304	1
ENSMUSG00000090394	ENSG00000235750	1
ENSMUSG00000029538	ENSG00000111786	1
ENSMUSG00000029345	ENSG00000100109	1
ENSMUSG00000100770		
ENSMUSG00000086133		
ENSMUSG00000095648		
ENSMUSG00000046169	ENSG00000049192	1
ENSMUSG00000116915		
ENSMUSG00000091387	ENSG00000176928	1
ENSMUSG00000064302	ENSG00000074054	1
ENSMUSG00000103409	ENSG00000179564	1
ENSMUSG00000114540		
ENSMUSG00000114154		
ENSMUSG00000081624		
ENSMUSG00000086367		
ENSMUSG00000103164		
ENSMUSG00000116928		
ENSMUSG00000114358		
ENSMUSG00000010048	ENSG00000214706	1
ENSMUSG00000031982	ENSG00000173409	1
ENSMUSG00000033589	ENSG00000168476	1
ENSMUSG00000099313		
ENSMUSG00000044229	ENSG00000137634	1
ENSMUSG00000104469		
ENSMUSG00000102874		
ENSMUSG00000085201		
ENSMUSG00000102939		
ENSMUSG00000108124		
ENSMUSG00000104078		
ENSMUSG00000104107		
ENSMUSG00000098915		
ENSMUSG00000102143		
ENSMUSG00000104432		
ENSMUSG00000043068	ENSG00000182118	1
ENSMUSG00000002059	ENSG00000109113	1
ENSMUSG00000110666		
ENSMUSG00000032028	ENSG00000204361	1
ENSMUSG00000110550		
ENSMUSG00000066714		
ENSMUSG00000032228	ENSG00000140262	1
ENSMUSG00000021567	ENSG00000145506	1
ENSMUSG00000056257		
ENSMUSG00000082014		
ENSMUSG00000029536	ENSG00000257218	1
ENSMUSG00000020020	ENSG00000136014	1
ENSMUSG00000113207		
ENSMUSG00000079048		
ENSMUSG00000114161		
ENSMUSG00000021730	ENSG00000164588	1
ENSMUSG00000030652	ENSG00000167186	0
ENSMUSG00000029535	ENSG00000170855	1
ENSMUSG00000038976	ENSG00000108819	1
ENSMUSG00000113934		
ENSMUSG00000034112	ENSG00000064270	1
ENSMUSG00000116952		
ENSMUSG00000052075		
ENSMUSG00000041697	ENSG00000111775	1
ENSMUSG00000054226	ENSG00000144034	1
ENSMUSG00000067716		
ENSMUSG00000026729		
ENSMUSG00000116986		
ENSMUSG00000078894		
ENSMUSG00000116755		
ENSMUSG00000107288		
ENSMUSG00000048164		
ENSMUSG00000023947	ENSG00000146232	1
ENSMUSG00000084858		
ENSMUSG00000116756		
ENSMUSG00000087292		
ENSMUSG00000086352		
ENSMUSG00000083658		
ENSMUSG00000114713		
ENSMUSG00000106887		
ENSMUSG00000057969	ENSG00000012171	1
ENSMUSG00000022702	ENSG00000100084	1
ENSMUSG00000110445		
ENSMUSG00000097411		
ENSMUSG00000021731	ENSG00000112996	1
ENSMUSG00000105161		
ENSMUSG00000106590		
ENSMUSG00000029455	ENSG00000257767	0
ENSMUSG00000029455	ENSG00000111275	1
ENSMUSG00000009739	ENSG00000184271	1
ENSMUSG00000075269	ENSG00000102409	0
ENSMUSG00000037089	ENSG00000157593	1
ENSMUSG00000073423	ENSG00000133250	1
ENSMUSG00000003809	ENSG00000105607	1
ENSMUSG00000024382	ENSG00000163161	1
ENSMUSG00000058794	ENSG00000123405	1
ENSMUSG00000005142	ENSG00000269242	0
ENSMUSG00000005142	ENSG00000104774	1
ENSMUSG00000005142	ENSG00000269590	0
ENSMUSG00000040935	ENSG00000276747	1
ENSMUSG00000035764	ENSG00000174013	1
ENSMUSG00000066705	ENSG00000137726	1
ENSMUSG00000081476		
ENSMUSG00000027194	ENSG00000052841	1
ENSMUSG00000005883	ENSG00000054796	1
ENSMUSG00000019054	ENSG00000214253	1
ENSMUSG00000003824	ENSG00000161860	1
ENSMUSG00000032739	ENSG00000133246	1
ENSMUSG00000084175		
ENSMUSG00000087460		
ENSMUSG00000106186		
ENSMUSG00000029185	ENSG00000197712	1
ENSMUSG00000092412		
ENSMUSG00000058550	ENSG00000121570	0
ENSMUSG00000071632	ENSG00000242259	1
ENSMUSG00000024225	ENSG00000137392	1
ENSMUSG00000022828	ENSG00000153767	1
ENSMUSG00000022706	ENSG00000185608	1
ENSMUSG00000078895		
ENSMUSG00000021621	ENSG00000131732	1
ENSMUSG00000034105	ENSG00000140950	1
ENSMUSG00000089951		
ENSMUSG00000099908	ENSG00000242259	0
ENSMUSG00000024644	ENSG00000133313	1
ENSMUSG00000045464		
ENSMUSG00000098620		
ENSMUSG00000040657		
ENSMUSG00000086489		
ENSMUSG00000057103	ENSG00000144035	0
ENSMUSG00000057103	ENSG00000204872	1
ENSMUSG00000107240		
ENSMUSG00000027193	ENSG00000166181	1
ENSMUSG00000118448		
ENSMUSG00000078881		
ENSMUSG00000106965		
ENSMUSG00000082130		
ENSMUSG00000023013	ENSG00000167580	1
ENSMUSG00000082132		
ENSMUSG00000062226		
ENSMUSG00000114065		
ENSMUSG00000017412	ENSG00000283228	0
ENSMUSG00000032373	ENSG00000074410	1
ENSMUSG00000079258	ENSG00000185933	1
ENSMUSG00000114668		
ENSMUSG00000100374		
ENSMUSG00000024381	ENSG00000136717	1
ENSMUSG00000062252	ENSG00000197753	1
ENSMUSG00000035878	ENSG00000188266	1
ENSMUSG00000094219	ENSG00000183128	1
ENSMUSG00000036820	ENSG00000259784	0
ENSMUSG00000036820	ENSG00000162066	1
ENSMUSG00000095199		
ENSMUSG00000091230		
ENSMUSG00000107356		
ENSMUSG00000113114		
ENSMUSG00000022799	ENSG00000031081	1
ENSMUSG00000102073		
ENSMUSG00000099781		
ENSMUSG00000101708		
ENSMUSG00000106699		
ENSMUSG00000028590		
ENSMUSG00000028591	ENSG00000120952	0
ENSMUSG00000028591	ENSG00000270601	0
ENSMUSG00000028591	ENSG00000204510	0
ENSMUSG00000028591	ENSG00000280267	0
ENSMUSG00000028591	ENSG00000204479	0
ENSMUSG00000028591	ENSG00000204478	0
ENSMUSG00000028591	ENSG00000232423	0
ENSMUSG00000028591	ENSG00000116726	0
ENSMUSG00000028591	ENSG00000243073	0
ENSMUSG00000028591	ENSG00000116721	0
ENSMUSG00000028591	ENSG00000204481	0
ENSMUSG00000028591	ENSG00000187545	0
ENSMUSG00000028591	ENSG00000204501	0
ENSMUSG00000028591	ENSG00000279804	0
ENSMUSG00000028591	ENSG00000229571	0
ENSMUSG00000028591	ENSG00000279169	0
ENSMUSG00000028591	ENSG00000239810	0
ENSMUSG00000028591	ENSG00000274764	0
ENSMUSG00000028591	ENSG00000237700	0
ENSMUSG00000028591	ENSG00000182330	0
ENSMUSG00000028591	ENSG00000204480	0
ENSMUSG00000028591	ENSG00000204505	0
ENSMUSG00000047507	ENSG00000007516	1
ENSMUSG00000026463	ENSG00000058668	1
ENSMUSG00000097156		
ENSMUSG00000031827	ENSG00000103187	1
ENSMUSG00000070995		
ENSMUSG00000110711		
ENSMUSG00000031672	ENSG00000125166	1
ENSMUSG00000036913	ENSG00000119283	1
ENSMUSG00000081651		
ENSMUSG00000040181	ENSG00000010932	1
ENSMUSG00000116814		
ENSMUSG00000116891		
ENSMUSG00000031828	ENSG00000135686	1
ENSMUSG00000097307		
ENSMUSG00000096044	ENSG00000120952	0
ENSMUSG00000096044	ENSG00000270601	0
ENSMUSG00000096044	ENSG00000204510	0
ENSMUSG00000096044	ENSG00000280267	0
ENSMUSG00000096044	ENSG00000204479	0
ENSMUSG00000096044	ENSG00000204478	0
ENSMUSG00000096044	ENSG00000232423	0
ENSMUSG00000096044	ENSG00000116726	0
ENSMUSG00000096044	ENSG00000243073	0
ENSMUSG00000096044	ENSG00000116721	0
ENSMUSG00000096044	ENSG00000204481	0
ENSMUSG00000096044	ENSG00000187545	0
ENSMUSG00000096044	ENSG00000204501	0
ENSMUSG00000096044	ENSG00000279804	0
ENSMUSG00000096044	ENSG00000229571	0
ENSMUSG00000096044	ENSG00000279169	0
ENSMUSG00000096044	ENSG00000239810	0
ENSMUSG00000096044	ENSG00000274764	0
ENSMUSG00000096044	ENSG00000237700	0
ENSMUSG00000096044	ENSG00000182330	0
ENSMUSG00000096044	ENSG00000204480	0
ENSMUSG00000096044	ENSG00000204505	0
ENSMUSG00000113709		
ENSMUSG00000031985	ENSG00000116906	1
ENSMUSG00000114031		
ENSMUSG00000101847		
ENSMUSG00000001739	ENSG00000106404	1
ENSMUSG00000101855		
ENSMUSG00000006418	ENSG00000124226	1
ENSMUSG00000032018	ENSG00000109929	1
ENSMUSG00000100788		
ENSMUSG00000099981		
ENSMUSG00000113955		
ENSMUSG00000113565		
ENSMUSG00000099765		
ENSMUSG00000113618		
ENSMUSG00000094920		
ENSMUSG00000113641		
ENSMUSG00000100810		
ENSMUSG00000022827	ENSG00000144840	1
ENSMUSG00000113468		
ENSMUSG00000116600		
ENSMUSG00000100841		
ENSMUSG00000113118		
ENSMUSG00000099846		
ENSMUSG00000097562		
ENSMUSG00000116989		
ENSMUSG00000113008		
ENSMUSG00000116656		
ENSMUSG00000099772		
ENSMUSG00000113482		
ENSMUSG00000116849		
ENSMUSG00000113381		
ENSMUSG00000100169		
ENSMUSG00000021665	ENSG00000049860	1
ENSMUSG00000113661		
ENSMUSG00000060565	ENSG00000187833	0
ENSMUSG00000113135		
ENSMUSG00000101470		
ENSMUSG00000024319	ENSG00000223501	1
ENSMUSG00000094233		
ENSMUSG00000023944	ENSG00000096384	1
ENSMUSG00000047030	ENSG00000158480	1
ENSMUSG00000061356	ENSG00000189233	1
ENSMUSG00000010538	ENSG00000163467	1
ENSMUSG00000031984	ENSG00000143633	1
ENSMUSG00000116677		
ENSMUSG00000057762	ENSG00000102007	0
ENSMUSG00000111074		
ENSMUSG00000104748		
ENSMUSG00000083609		
ENSMUSG00000097413		
ENSMUSG00000106288		
ENSMUSG00000104445	ENSG00000132677	1
ENSMUSG00000060739	ENSG00000164346	1
ENSMUSG00000025201		
ENSMUSG00000090118		
ENSMUSG00000085315		
ENSMUSG00000011831	ENSG00000067208	1
ENSMUSG00000110506		
ENSMUSG00000110634		
ENSMUSG00000110623		
ENSMUSG00000097313		
ENSMUSG00000059939	ENSG00000131591	0
ENSMUSG00000103574		
ENSMUSG00000084909		
ENSMUSG00000032301	ENSG00000041357	1
ENSMUSG00000021608	ENSG00000153395	1
ENSMUSG00000103766	ENSG00000132677	1
ENSMUSG00000041817	ENSG00000198780	1
ENSMUSG00000081556		
ENSMUSG00000110633		
ENSMUSG00000107405		
ENSMUSG00000075286		
ENSMUSG00000107659		
ENSMUSG00000030082	ENSG00000058262	1
ENSMUSG00000110717		
ENSMUSG00000028589	ENSG00000157330	1
ENSMUSG00000038957	ENSG00000179151	1
ENSMUSG00000037062	ENSG00000097033	1
ENSMUSG00000110567		
ENSMUSG00000110715		
ENSMUSG00000097184		
ENSMUSG00000113347		
ENSMUSG00000116660		
ENSMUSG00000095213		
ENSMUSG00000048833	ENSG00000029364	1
ENSMUSG00000113848		
ENSMUSG00000015568	ENSG00000175445	1
ENSMUSG00000113789		
ENSMUSG00000021622	ENSG00000131730	1
ENSMUSG00000078507	ENSG00000188984	1
ENSMUSG00000032375	ENSG00000138613	1
ENSMUSG00000118540		
ENSMUSG00000082835		
ENSMUSG00000082488		
ENSMUSG00000032316	ENSG00000179335	1
ENSMUSG00000110552		
ENSMUSG00000109937		
ENSMUSG00000021131	ENSG00000100632	1
ENSMUSG00000021666	ENSG00000164347	1
ENSMUSG00000087662		
ENSMUSG00000008668	ENSG00000231500	1
ENSMUSG00000032898	ENSG00000135108	1
ENSMUSG00000028557	ENSG00000123091	1
ENSMUSG00000087140		
ENSMUSG00000117130		
ENSMUSG00000044820		
ENSMUSG00000085620		
ENSMUSG00000024217	ENSG00000124562	1
ENSMUSG00000112263		
ENSMUSG00000112288		
ENSMUSG00000037913	ENSG00000121895	1
ENSMUSG00000107698		
ENSMUSG00000118029		
ENSMUSG00000118127		
ENSMUSG00000053414	ENSG00000142149	1
ENSMUSG00000006435	ENSG00000107954	1
ENSMUSG00000074194	ENSG00000173875	1
ENSMUSG00000059540	ENSG00000171703	1
ENSMUSG00000110404	ENSG00000237330	1
ENSMUSG00000110219		
ENSMUSG00000025077	ENSG00000198924	1
ENSMUSG00000040276	ENSG00000124507	1
ENSMUSG00000110386		
ENSMUSG00000038415	ENSG00000164379	1
ENSMUSG00000110200		
ENSMUSG00000062687		
ENSMUSG00000063447		
ENSMUSG00000051952		
ENSMUSG00000111662		
ENSMUSG00000073485		
ENSMUSG00000060743	ENSG00000163041	1
ENSMUSG00000094153		
ENSMUSG00000035765	ENSG00000141627	1
ENSMUSG00000050702		
ENSMUSG00000072419	ENSG00000163530	0
ENSMUSG00000005198	ENSG00000181222	1
ENSMUSG00000027652	ENSG00000170471	1
ENSMUSG00000110957		
ENSMUSG00000118152		
ENSMUSG00000110989		
ENSMUSG00000102509		
ENSMUSG00000047992	ENSG00000187773	1
ENSMUSG00000114365		
ENSMUSG00000100727		
ENSMUSG00000004846	ENSG00000106397	1
ENSMUSG00000021694	ENSG00000049167	1
ENSMUSG00000038408		
ENSMUSG00000116889		
ENSMUSG00000089760		
ENSMUSG00000087276		
ENSMUSG00000110573	ENSG00000241224	1
ENSMUSG00000081111		
ENSMUSG00000087220		
ENSMUSG00000117659		
ENSMUSG00000114485		
ENSMUSG00000054191	ENSG00000105610	1
ENSMUSG00000114831		
ENSMUSG00000002944	ENSG00000135218	1
ENSMUSG00000114613		
ENSMUSG00000118075		
ENSMUSG00000042246	ENSG00000170537	1
ENSMUSG00000068015	ENSG00000136141	1
ENSMUSG00000022652	ENSG00000114487	1
ENSMUSG00000022032	ENSG00000168079	1
ENSMUSG00000033066	ENSG00000007237	1
ENSMUSG00000059518	ENSG00000106400	1
ENSMUSG00000022787	ENSG00000185798	1
ENSMUSG00000047085	ENSG00000131409	1
ENSMUSG00000086709		
ENSMUSG00000086485		
ENSMUSG00000021732	ENSG00000070193	1
ENSMUSG00000117263		
ENSMUSG00000117338	ENSG00000270800	1
ENSMUSG00000042540	ENSG00000119673	0
ENSMUSG00000042540	ENSG00000184227	0
ENSMUSG00000084860		
ENSMUSG00000087387		
ENSMUSG00000117161		
ENSMUSG00000021715	ENSG00000153015	1
ENSMUSG00000046345	ENSG00000214097	1
ENSMUSG00000022442	ENSG00000100271	1
ENSMUSG00000024218	ENSG00000249662	0
ENSMUSG00000024218	ENSG00000250782	0
ENSMUSG00000024218	ENSG00000283740	0
ENSMUSG00000024218	ENSG00000284234	1
ENSMUSG00000024218	ENSG00000283967	0
ENSMUSG00000024218	ENSG00000284283	0
ENSMUSG00000024218	ENSG00000284373	0
ENSMUSG00000024218	ENSG00000283776	1
ENSMUSG00000024218	ENSG00000249156	0
ENSMUSG00000024218	ENSG00000284042	1
ENSMUSG00000024218	ENSG00000284465	0
ENSMUSG00000024218	ENSG00000284439	1
ENSMUSG00000024218	ENSG00000284356	0
ENSMUSG00000024218	ENSG00000064995	1
ENSMUSG00000024218	ENSG00000283988	0
ENSMUSG00000030775	ENSG00000163519	1
ENSMUSG00000014074	ENSG00000163961	1
ENSMUSG00000107226		
ENSMUSG00000020907	ENSG00000109047	1
ENSMUSG00000087431		
ENSMUSG00000107375		
ENSMUSG00000082097		
ENSMUSG00000039512	ENSG00000065060	1
ENSMUSG00000031410	ENSG00000269437	1
ENSMUSG00000031410	ENSG00000269405	1
ENSMUSG00000031410	ENSG00000126952	0
ENSMUSG00000087058		
ENSMUSG00000081800		
ENSMUSG00000102324		
ENSMUSG00000049928	ENSG00000065325	1
ENSMUSG00000032562	ENSG00000114353	1
ENSMUSG00000116753		
ENSMUSG00000114593		
ENSMUSG00000116640		
ENSMUSG00000021716	ENSG00000153006	1
ENSMUSG00000074232		
ENSMUSG00000072068		
ENSMUSG00000092131		
ENSMUSG00000114868		
ENSMUSG00000075288		
ENSMUSG00000114736		
ENSMUSG00000063895	ENSG00000139496	1
ENSMUSG00000046119		
ENSMUSG00000087286		
ENSMUSG00000086112		
ENSMUSG00000116830		
ENSMUSG00000116591		
ENSMUSG00000114584		
ENSMUSG00000116582		
ENSMUSG00000114797	ENSG00000139496	1
ENSMUSG00000059237		
ENSMUSG00000059456	ENSG00000120899	1
ENSMUSG00000031889	ENSG00000125149	1
ENSMUSG00000117781	ENSG00000206043	1
ENSMUSG00000083776		
ENSMUSG00000022978	ENSG00000159055	1
ENSMUSG00000046618	ENSG00000185585	1
ENSMUSG00000108596	ENSG00000169896	1
ENSMUSG00000115002		
ENSMUSG00000098116		
ENSMUSG00000038011	ENSG00000197653	1
ENSMUSG00000116571		
ENSMUSG00000024215	ENSG00000124664	1
ENSMUSG00000022528	ENSG00000114315	1
ENSMUSG00000108578		
ENSMUSG00000030786	ENSG00000169896	1
ENSMUSG00000083183		
ENSMUSG00000091745		
