@relation Data_Cortex_Nuclear

@attribute ﻿MouseID {309_1,309_2,309_3,309_4,309_5,309_6,309_7,309_8,309_9,309_10,309_11,309_12,309_13,309_14,309_15,311_1,311_2,311_3,311_4,311_5,311_6,311_7,311_8,311_9,311_10,311_11,311_12,311_13,311_14,311_15,320_1,320_2,320_3,320_4,320_5,320_6,320_7,320_8,320_9,320_10,320_11,320_12,320_13,320_14,320_15,321_1,321_2,321_3,321_4,321_5,321_6,321_7,321_8,321_9,321_10,321_11,321_12,321_13,321_14,321_15,322_1,322_2,322_3,322_4,322_5,322_6,322_7,322_8,322_9,322_10,322_11,322_12,322_13,322_14,322_15,3415_1,3415_2,3415_3,3415_4,3415_5,3415_6,3415_7,3415_8,3415_9,3415_10,3415_11,3415_12,3415_13,3415_14,3415_15,3499_1,3499_2,3499_3,3499_4,3499_5,3499_6,3499_7,3499_8,3499_9,3499_10,3499_11,3499_12,3499_13,3499_14,3499_15,3507_1,3507_2,3507_3,3507_4,3507_5,3507_6,3507_7,3507_8,3507_9,3507_10,3507_11,3507_12,3507_13,3507_14,3507_15,3520_1,3520_2,3520_3,3520_4,3520_5,3520_6,3520_7,3520_8,3520_9,3520_10,3520_11,3520_12,3520_13,3520_14,3520_15,3521_1,3521_2,3521_3,3521_4,3521_5,3521_6,3521_7,3521_8,3521_9,3521_10,3521_11,3521_12,3521_13,3521_14,3521_15,294_1,294_2,294_3,294_4,294_5,294_6,294_7,294_8,294_9,294_10,294_11,294_12,294_13,294_14,294_15,3412_1,3412_2,3412_3,3412_4,3412_5,3412_6,3412_7,3412_8,3412_9,3412_10,3412_11,3412_12,3412_13,3412_14,3412_15,3413_1,3413_2,3413_3,3413_4,3413_5,3413_6,3413_7,3413_8,3413_9,3413_10,3413_11,3413_12,3413_13,3413_14,3413_15,3419_1,3419_2,3419_3,3419_4,3419_5,3419_6,3419_7,3419_8,3419_9,3419_10,3419_11,3419_12,3419_13,3419_14,3419_15,3420_1,3420_2,3420_3,3420_4,3420_5,3420_6,3420_7,3420_8,3420_9,3420_10,3420_11,3420_12,3420_13,3420_14,3420_15,3500_1,3500_2,3500_3,3500_4,3500_5,3500_6,3500_7,3500_8,3500_9,3500_10,3500_11,3500_12,3500_13,3500_14,3500_15,3503_1,3503_2,3503_3,3503_4,3503_5,3503_6,3503_7,3503_8,3503_9,3503_10,3503_11,3503_12,3503_13,3503_14,3503_15,362_1,362_2,362_3,362_4,362_5,362_6,362_7,362_8,362_9,362_10,362_11,362_12,362_13,362_14,362_15,364_1,364_2,364_3,364_4,364_5,364_6,364_7,364_8,364_9,364_10,364_11,364_12,364_13,364_14,364_15,365_1,365_2,365_3,365_4,365_5,365_6,365_7,365_8,365_9,365_10,365_11,365_12,365_13,365_14,365_15,3477_1,3477_2,3477_3,3477_4,3477_5,3477_6,3477_7,3477_8,3477_9,3477_10,3477_11,3477_12,3477_13,3477_14,3477_15,3478_1,3478_2,3478_3,3478_4,3478_5,3478_6,3478_7,3478_8,3478_9,3478_10,3478_11,3478_12,3478_13,3478_14,3478_15,3479_1,3479_2,3479_3,3479_4,3479_5,3479_6,3479_7,3479_8,3479_9,3479_10,3479_11,3479_12,3479_13,3479_14,3479_15,3480_1,3480_2,3480_3,3480_4,3480_5,3480_6,3480_7,3480_8,3480_9,3480_10,3480_11,3480_12,3480_13,3480_14,3480_15,3484_1,3484_2,3484_3,3484_4,3484_5,3484_6,3484_7,3484_8,3484_9,3484_10,3484_11,3484_12,3484_13,3484_14,3484_15,3497_1,3497_2,3497_3,3497_4,3497_5,3497_6,3497_7,3497_8,3497_9,3497_10,3497_11,3497_12,3497_13,3497_14,3497_15,50810A_1,50810A_2,50810A_3,50810A_4,50810A_5,50810A_6,50810A_7,50810A_8,50810A_9,50810A_10,50810A_11,50810A_12,50810A_13,50810A_14,50810A_15,50810D_1,50810D_2,50810D_3,50810D_4,50810D_5,50810D_6,50810D_7,50810D_8,50810D_9,50810D_10,50810D_11,50810D_12,50810D_13,50810D_14,50810D_15,50810F_1,50810F_2,50810F_3,50810F_4,50810F_5,50810F_6,50810F_7,50810F_8,50810F_9,50810F_10,50810F_11,50810F_12,50810F_13,50810F_14,50810F_15,3422_1,3422_2,3422_3,3422_4,3422_5,3422_6,3422_7,3422_8,3422_9,3422_10,3422_11,3422_12,3422_13,3422_14,3422_15,3423_1,3423_2,3423_3,3423_4,3423_5,3423_6,3423_7,3423_8,3423_9,3423_10,3423_11,3423_12,3423_13,3423_14,3423_15,3424_1,3424_2,3424_3,3424_4,3424_5,3424_6,3424_7,3424_8,3424_9,3424_10,3424_11,3424_12,3424_13,3424_14,3424_15,3481_1,3481_2,3481_3,3481_4,3481_5,3481_6,3481_7,3481_8,3481_9,3481_10,3481_11,3481_12,3481_13,3481_14,3481_15,3488_1,3488_2,3488_3,3488_4,3488_5,3488_6,3488_7,3488_8,3488_9,3488_10,3488_11,3488_12,3488_13,3488_14,3488_15,3489_1,3489_2,3489_3,3489_4,3489_5,3489_6,3489_7,3489_8,3489_9,3489_10,3489_11,3489_12,3489_13,3489_14,3489_15,3490_1,3490_2,3490_3,3490_4,3490_5,3490_6,3490_7,3490_8,3490_9,3490_10,3490_11,3490_12,3490_13,3490_14,3490_15,3516_1,3516_2,3516_3,3516_4,3516_5,3516_6,3516_7,3516_8,3516_9,3516_10,3516_11,3516_12,3516_13,3516_14,3516_15,J2292_1,J2292_2,J2292_3,J2292_4,J2292_5,J2292_6,J2292_7,J2292_8,J2292_9,J2292_10,J2292_11,J2292_12,J2292_13,J2292_14,J2292_15,3414_1,3414_2,3414_3,3414_4,3414_5,3414_6,3414_7,3414_8,3414_9,3414_10,3414_11,3414_12,3414_13,3414_14,3414_15,3416_1,3416_2,3416_3,3416_4,3416_5,3416_6,3416_7,3416_8,3416_9,3416_10,3416_11,3416_12,3416_13,3416_14,3416_15,3417_1,3417_2,3417_3,3417_4,3417_5,3417_6,3417_7,3417_8,3417_9,3417_10,3417_11,3417_12,3417_13,3417_14,3417_15,3429_1,3429_2,3429_3,3429_4,3429_5,3429_6,3429_7,3429_8,3429_9,3429_10,3429_11,3429_12,3429_13,3429_14,3429_15,3504_1,3504_2,3504_3,3504_4,3504_5,3504_6,3504_7,3504_8,3504_9,3504_10,3504_11,3504_12,3504_13,3504_14,3504_15,3505_1,3505_2,3505_3,3505_4,3505_5,3505_6,3505_7,3505_8,3505_9,3505_10,3505_11,3505_12,3505_13,3505_14,3505_15,3522_1,3522_2,3522_3,3522_4,3522_5,3522_6,3522_7,3522_8,3522_9,3522_10,3522_11,3522_12,3522_13,3522_14,3522_15,361_1,361_2,361_3,361_4,361_5,361_6,361_7,361_8,361_9,361_10,361_11,361_12,361_13,361_14,361_15,363_1,363_2,363_3,363_4,363_5,363_6,363_7,363_8,363_9,363_10,363_11,363_12,363_13,363_14,363_15,293_1,293_2,293_3,293_4,293_5,293_6,293_7,293_8,293_9,293_10,293_11,293_12,293_13,293_14,293_15,3411_1,3411_2,3411_3,3411_4,3411_5,3411_6,3411_7,3411_8,3411_9,3411_10,3411_11,3411_12,3411_13,3411_14,3411_15,3418_1,3418_2,3418_3,3418_4,3418_5,3418_6,3418_7,3418_8,3418_9,3418_10,3418_11,3418_12,3418_13,3418_14,3418_15,3501_1,3501_2,3501_3,3501_4,3501_5,3501_6,3501_7,3501_8,3501_9,3501_10,3501_11,3501_12,3501_13,3501_14,3501_15,3502_1,3502_2,3502_3,3502_4,3502_5,3502_6,3502_7,3502_8,3502_9,3502_10,3502_11,3502_12,3502_13,3502_14,3502_15,3530_1,3530_2,3530_3,3530_4,3530_5,3530_6,3530_7,3530_8,3530_9,3530_10,3530_11,3530_12,3530_13,3530_14,3530_15,3534_1,3534_2,3534_3,3534_4,3534_5,3534_6,3534_7,3534_8,3534_9,3534_10,3534_11,3534_12,3534_13,3534_14,3534_15,3605_1,3605_2,3605_3,3605_4,3605_5,3605_6,3605_7,3605_8,3605_9,3605_10,3605_11,3605_12,3605_13,3605_14,3605_15,3606_1,3606_2,3606_3,3606_4,3606_5,3606_6,3606_7,3606_8,3606_9,3606_10,3606_11,3606_12,3606_13,3606_14,3606_15,18899_1,18899_2,18899_3,18899_4,18899_5,18899_6,18899_7,18899_8,18899_9,18899_10,18899_11,18899_12,18899_13,18899_14,18899_15,3476_1,3476_2,3476_3,3476_4,3476_5,3476_6,3476_7,3476_8,3476_9,3476_10,3476_11,3476_12,3476_13,3476_14,3476_15,3483_1,3483_2,3483_3,3483_4,3483_5,3483_6,3483_7,3483_8,3483_9,3483_10,3483_11,3483_12,3483_13,3483_14,3483_15,3498_1,3498_2,3498_3,3498_4,3498_5,3498_6,3498_7,3498_8,3498_9,3498_10,3498_11,3498_12,3498_13,3498_14,3498_15,50810B_1,50810B_2,50810B_3,50810B_4,50810B_5,50810B_6,50810B_7,50810B_8,50810B_9,50810B_10,50810B_11,50810B_12,50810B_13,50810B_14,50810B_15,50810C_1,50810C_2,50810C_3,50810C_4,50810C_5,50810C_6,50810C_7,50810C_8,50810C_9,50810C_10,50810C_11,50810C_12,50810C_13,50810C_14,50810C_15,50810E_1,50810E_2,50810E_3,50810E_4,50810E_5,50810E_6,50810E_7,50810E_8,50810E_9,50810E_10,50810E_11,50810E_12,50810E_13,50810E_14,50810E_15,3421_1,3421_2,3421_3,3421_4,3421_5,3421_6,3421_7,3421_8,3421_9,3421_10,3421_11,3421_12,3421_13,3421_14,3421_15,3425_1,3425_2,3425_3,3425_4,3425_5,3425_6,3425_7,3425_8,3425_9,3425_10,3425_11,3425_12,3425_13,3425_14,3425_15,3426_1,3426_2,3426_3,3426_4,3426_5,3426_6,3426_7,3426_8,3426_9,3426_10,3426_11,3426_12,3426_13,3426_14,3426_15,3491_1,3491_2,3491_3,3491_4,3491_5,3491_6,3491_7,3491_8,3491_9,3491_10,3491_11,3491_12,3491_13,3491_14,3491_15,3513_1,3513_2,3513_3,3513_4,3513_5,3513_6,3513_7,3513_8,3513_9,3513_10,3513_11,3513_12,3513_13,3513_14,3513_15,3517_1,3517_2,3517_3,3517_4,3517_5,3517_6,3517_7,3517_8,3517_9,3517_10,3517_11,3517_12,3517_13,3517_14,3517_15,3525_1,3525_2,3525_3,3525_4,3525_5,3525_6,3525_7,3525_8,3525_9,3525_10,3525_11,3525_12,3525_13,3525_14,3525_15,J1291_1,J1291_2,J1291_3,J1291_4,J1291_5,J1291_6,J1291_7,J1291_8,J1291_9,J1291_10,J1291_11,J1291_12,J1291_13,J1291_14,J1291_15,J3295_1,J3295_2,J3295_3,J3295_4,J3295_5,J3295_6,J3295_7,J3295_8,J3295_9,J3295_10,J3295_11,J3295_12,J3295_13,J3295_14,J3295_15}
@attribute DYRK1A_N numeric
@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute NR1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute pNR2B_N numeric
@attribute pPKCAB_N numeric
@attribute pRSK_N numeric
@attribute AKT_N numeric
@attribute BRAF_N numeric
@attribute CAMKII_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute JNK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute RSK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute MTOR_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute AMPKA_N numeric
@attribute NR2B_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute TIAM1_N numeric
@attribute pP70S6_N numeric
@attribute NUMB_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute RRP1_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute ERBB4_N numeric
@attribute nNOS_N numeric
@attribute Tau_N numeric
@attribute GFAP_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute pCFOS_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute EGR1_N numeric
@attribute H3MeK4_N numeric
@attribute CaNA_N numeric
@attribute Genotype {Control,Ts65Dn}
@attribute Treatment {Memantine,Saline}
@attribute Behavior {C/S,S/C}
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
50810C_2,0.6006,1.047694,0.441596,2.923104,4.507068,0.199772,0.184207,2.040697,0.263601,2.02606,0.86106,0.362131,0.389762,0.28752,1.019063,0.894117,2.008068,2.364772,0.395973,0.87234,0.417678,0.360703,0.187277,2.522348,4.447951,1.500286,0.261388,0.355919,0.979509,0.181422,0.572897,2.761174,0.408753,0.467585,0.329287,0.801228,0.644724,0.462802,0.588962,0.413037,0.306369,0.508282,0.197558,0.268732,1.290784,0.184349,2.04491,0.371645,0.590337,2.230484,0.12198,0.145029,0.188024,0.126881,0.167656,0.166813,0.265362,0.121176,0.201807,0.140396,0.518052,0.322983,1.6604,2.295073,0.17202,1.154868,0.933994,0.20889,0.122669,0.102339,0.126881,0.109499,0.59003,0.094759,0.123626,0.121865,1.806884,Ts65Dn,Saline,C/S,t-CS-s
50810C_3,0.57707,0.980429,0.464848,2.995767,4.380387,0.201541,0.186203,1.973905,0.249774,1.664099,0.806857,0.355542,0.375321,0.276424,0.982927,0.907697,2.019155,2.350545,0.388646,0.840933,0.413561,0.358179,0.180165,2.433063,4.316746,1.423347,0.259629,0.344854,0.959817,0.185093,0.55507,2.661184,0.40211,0.462558,0.357485,0.780484,0.617878,0.449997,0.569366,0.399264,0.293636,0.500382,0.198556,0.260688,1.245561,0.177396,2.01524,0.371458,0.560114,2.208213,0.116625,0.136632,0.186217,0.116737,0.160805,0.171991,0.244585,0.113434,0.200968,0.133891,0.486618,0.327841,1.656094,2.193198,0.156188,1.064862,0.871814,0.201119,0.119102,0.095942,0.116737,0.107691,0.603543,0.094816,0.130213,0.11899,1.726962,Ts65Dn,Saline,C/S,t-CS-s
50810C_4,0.524252,0.893899,0.373247,2.557313,4.331849,0.209739,0.165782,2.417298,0.228022,1.59587,0.66493,0.344733,0.351933,0.267431,0.817639,0.731243,1.748484,2.315745,0.432455,0.755779,0.396552,0.342175,0.163604,1.741664,3.80305,1.426487,0.243179,0.31366,0.877795,0.161425,0.519041,2.542156,0.351838,0.426108,0.31385,0.719685,0.600227,0.393331,0.528799,0.384331,0.27662,0.442308,0.200834,0.263608,1.192535,0.177449,2.234059,0.375894,0.524261,1.8845,0.110783,0.145153,0.19015,0.117989,0.171436,0.15858,0.232919,0.11493,0.202125,0.130638,0.491861,0.317833,1.665785,2.328097,0.15521,1.270295,0.949508,0.202436,0.125765,0.094401,0.117989,0.109176,0.555158,0.093624,0.139865,0.125868,1.899171,Ts65Dn,Saline,C/S,t-CS-s
50810C_5,0.509838,0.900191,0.381948,2.662082,4.280611,0.213467,0.169532,2.395798,0.221681,2.320439,0.669054,0.346609,0.353964,0.269914,0.878892,0.739733,1.805635,2.338491,0.424928,0.767526,0.40086,0.346705,0.165903,1.708978,3.763897,1.461891,0.244604,0.317001,0.87765,0.175549,0.506304,2.486915,0.364374,0.43467,0.300191,0.739446,0.59618,0.385769,0.535817,0.382044,0.278892,0.445272,0.208023,0.250582,1.110015,0.170865,2.131563,0.36004,0.525139,1.905362,0.106474,0.144107,0.188417,0.116186,0.165099,0.157613,0.234244,0.11482,0.193627,0.122458,0.504198,0.300556,1.605716,2.297774,0.144411,1.193576,0.900455,0.197977,0.123419,0.09565,0.116186,0.106222,0.560344,0.090996,0.129186,0.140212,1.803945,Ts65Dn,Saline,C/S,t-CS-s
50810C_6,0.507273,0.880082,0.374207,2.533197,1.991141,0.209717,0.164304,2.33038,0.217456,1.415703,0.642577,0.340172,0.339332,0.269955,0.874394,0.741048,1.797837,2.282637,0.424655,0.744312,0.382786,0.340358,0.158896,1.670925,3.777695,1.388195,0.245711,0.3163,0.859101,0.159455,0.511003,2.488344,0.351548,0.427639,0.293174,0.711209,0.571708,0.384092,0.516505,0.384465,0.277415,0.44116,0.201884,0.236592,1.103819,0.167773,2.080028,0.353733,0.493044,1.982746,0.103623,0.13351,0.178636,0.109374,0.160842,0.147127,0.228088,0.106769,0.184191,0.121123,0.493388,0.295581,1.585361,2.17259,0.125989,1.137,0.847122,0.18832,0.120926,0.093939,0.109374,0.103967,0.545446,0.089957,0.122892,0.125055,1.814629,Ts65Dn,Saline,C/S,t-CS-s
50810C_7,0.45218,0.793249,0.337904,2.452414,4.013479,0.211205,0.163033,2.244843,0.206868,1.405767,0.574426,0.325949,0.328059,0.28399,0.793483,0.640647,1.626582,2.196789,0.429208,0.695734,0.353376,0.339545,0.163854,1.384318,3.405532,1.360525,0.249883,0.30872,0.816338,0.160455,0.490858,2.295593,0.353024,0.399437,0.289498,0.689522,0.582396,0.351852,0.49414,0.380216,0.262424,0.39932,0.2282,0.232809,1.08226,0.175629,2.198801,0.353506,0.481088,1.687998,0.102433,0.141484,0.194916,0.108567,0.163293,0.146937,0.217065,0.113201,0.200709,0.121652,0.460506,0.293192,1.486267,2.286376,0.146051,1.298099,0.947318,0.198664,0.126968,0.092892,0.108567,0.111838,0.507054,0.094732,0.124923,0.131602,1.887071,Ts65Dn,Saline,C/S,t-CS-s
50810C_8,0.470532,0.819375,0.341565,2.437843,3.868289,0.209497,0.165116,2.315676,0.20556,1.386423,0.585779,0.333333,0.331544,0.257218,0.783703,0.669888,1.677285,2.164758,0.438082,0.708781,0.35958,0.335719,0.156407,1.401813,3.476736,1.436411,0.241231,0.296827,0.825221,0.161179,0.488189,2.41947,0.358268,0.41613,0.328084,0.684204,0.576712,0.356717,0.492126,0.364829,0.266881,0.403603,0.244333,0.228023,1.042343,0.168702,2.156959,0.36324,0.4796,1.74896,0.105019,0.140518,0.186015,0.10965,0.157361,0.141793,0.204134,0.119044,0.193464,0.118776,0.497047,0.28211,1.506711,2.264595,0.154275,1.259294,0.912159,0.202456,0.136626,0.100255,0.10965,0.113475,0.554556,0.103073,0.128842,0.151993,1.898,Ts65Dn,Saline,C/S,t-CS-s
50810C_9,0.466738,0.822957,0.342227,2.498281,4.132812,0.212736,0.166014,2.295506,0.198862,1.298826,0.574173,0.333452,0.336535,0.263133,0.784656,0.683031,1.689672,2.194711,0.44065,0.704494,0.3746,0.334993,0.155698,1.386458,3.413732,1.443259,0.241907,0.290525,0.82438,0.161034,0.495079,2.381003,0.343294,0.410293,0.306415,0.67722,0.557216,0.360726,0.497688,0.369145,0.267165,0.416815,0.220799,0.219038,1.037069,0.154498,2.123717,0.357053,0.46912,1.768716,0.097504,0.142848,0.181836,0.105911,0.155027,0.141987,0.205534,0.110015,0.189051,0.111141,0.459456,0.2757,1.508109,2.188125,0.12577,1.159595,0.877011,0.183425,0.129543,0.097571,0.105911,0.10697,0.54445,0.093268,0.127424,0.150195,1.846892,Ts65Dn,Saline,C/S,t-CS-s
50810C_10,0.428083,0.749028,0.312549,2.28487,3.634738,0.217385,0.162805,2.066553,0.200124,1.239776,0.531488,0.323122,0.316125,0.255481,0.759913,0.575494,1.568652,2.201524,0.448919,0.625719,0.367905,0.344581,0.156585,1.152387,3.008863,1.398072,0.24413,0.275229,0.790857,0.166693,0.444254,2.115068,0.319546,0.395428,0.284715,0.656197,0.571295,0.325455,0.477997,0.34909,0.286114,0.403203,0.271653,0.212015,0.993377,0.161211,2.022422,0.344182,0.489404,1.52526,0.100757,0.142952,0.191296,0.1,0.162346,0.134437,0.187323,0.126774,0.201987,0.1035,0.44929,0.29281,1.428571,2.308609,0.142195,1.404541,0.961684,0.207474,0.147588,0.100473,0.1,0.112299,0.524125,0.103784,0.140587,0.155251,1.919584,Ts65Dn,Saline,C/S,t-CS-s
50810C_11,0.441585,0.761387,0.301582,2.342337,3.844334,0.225987,0.171328,2.140163,0.203772,1.260508,0.547227,0.334985,0.326514,0.260189,0.78536,0.597091,1.566406,2.180758,0.460444,0.647435,0.377977,0.352725,0.181876,1.164136,3.176602,1.478984,0.245645,0.293911,0.799584,0.16973,0.459965,2.203452,0.322838,0.399233,0.298546,0.643439,0.567844,0.351127,0.485536,0.354483,0.266901,0.413457,0.262266,0.213867,0.938483,0.169195,2.053606,0.348255,0.477431,1.517171,0.099953,0.15114,0.191903,0.10712,0.155793,0.132341,0.191531,0.123685,0.189949,0.107585,0.458446,0.295952,1.487203,2.302559,0.166775,1.277804,0.94658,0.216566,0.135319,0.108329,0.10712,0.109539,0.529642,0.115589,0.137273,0.158585,1.90591,Ts65Dn,Saline,C/S,t-CS-s
50810C_12,0.413542,0.734173,0.308031,2.244724,3.817823,0.216032,0.165326,2.045241,0.1925,1.186124,0.508426,0.344466,0.309701,0.244269,0.754365,0.600121,1.495825,2.014422,0.446182,0.637923,0.3598,0.335206,0.153788,1.12722,2.93973,1.387885,0.24184,0.265827,0.769242,0.166692,0.453773,2.104448,0.325793,0.382268,0.273569,0.615455,0.543191,0.327463,0.472446,0.344466,0.250645,0.399727,0.250797,0.201794,0.893184,0.15417,1.926368,0.347354,0.442152,1.540269,0.094619,0.141794,0.176861,0.10583,0.147982,0.126368,0.179731,0.112197,0.186906,0.102332,0.451928,0.266099,1.455964,2.207892,0.125112,1.24296,0.898296,0.192108,0.136951,0.107534,0.10583,0.107713,0.518386,0.110583,0.140987,0.1487,1.76278,Ts65Dn,Saline,C/S,t-CS-s
50810C_13,0.408264,0.6941,0.294338,2.139092,3.3933,0.222411,0.161197,1.778949,0.205407,1.317123,0.535283,0.301649,0.310491,0.237205,0.709913,0.549566,1.418636,2.379017,0.407244,0.625234,0.34909,0.330896,0.162047,1.072267,2.745962,1.320524,0.228533,0.257779,0.718075,0.176161,0.419827,1.890495,0.316103,0.371876,0.280735,0.637307,0.573032,0.309131,0.458766,0.343649,0.248937,0.370345,0.21884,0.197183,0.896479,0.173592,2.014671,0.321479,0.475587,1.373239,0.094014,0.148826,0.181573,0.095892,0.153873,0.121479,0.179577,0.113146,0.18615,0.100939,0.430869,0.274413,1.34554,2.211385,0.159624,1.245657,0.983216,0.206221,0.141197,0.125352,0.095892,0.119953,0.486854,0.107512,0.151174,0.183216,1.805516,Ts65Dn,Saline,C/S,t-CS-s
50810C_14,0.423483,0.734913,0.285146,2.180356,3.261802,0.208888,0.166868,1.855438,0.190731,1.321978,0.538129,0.31022,0.321459,0.264914,0.727996,0.584126,1.447519,2.369877,0.424174,0.671105,0.371434,0.34221,0.158395,1.083694,2.834169,1.338752,0.236037,0.271312,0.735777,0.161162,0.417257,1.96213,0.303994,0.386996,0.277365,0.632717,0.573578,0.32803,0.45115,0.333737,0.248487,0.38129,0.249352,0.191509,0.910219,0.17295,2.017631,0.331632,0.465723,1.368751,0.096509,0.146619,0.176778,0.102308,0.152535,0.120288,0.176662,0.117852,0.181997,0.10544,0.451456,0.279666,1.342652,2.172022,0.162162,1.251015,0.95163,0.196033,0.151607,0.11936,0.102308,0.110196,0.478715,0.121332,0.150795,0.181649,1.783784,Ts65Dn,Saline,C/S,t-CS-s
50810C_15,0.456494,0.769188,0.309031,2.316541,3.557428,0.245466,0.17549,1.927826,0.216523,1.410332,0.588753,0.337424,0.332478,0.266166,0.786957,0.625206,1.535629,2.534164,0.447884,0.724675,0.388533,0.378274,0.162118,1.1634,3.035354,1.485254,0.258839,0.29749,0.797032,0.177322,0.460707,2.091042,0.325884,0.402638,0.328632,0.670452,0.625023,0.336875,0.498626,0.348965,0.268364,0.407767,0.241253,0.188426,0.84746,0.157439,1.966621,0.331397,0.4599,1.42128,0.083846,0.139667,0.174185,0.104807,0.143427,0.118478,0.164958,0.107769,0.183299,0.102415,0.419572,0.263955,1.364092,2.109364,0.126566,1.22864,0.89542,0.183983,0.146844,0.119162,0.104807,0.105833,0.493506,0.103326,0.146844,0.166895,1.778195,Ts65Dn,Saline,C/S,t-CS-s
50810E_1,0.573992,0.933114,0.37671,2.629863,4.49094,0.203855,0.161663,2.952034,0.24054,1.630485,0.715047,0.311157,0.335672,0.271629,0.864718,0.725529,1.806449,2.081098,0.409664,0.749423,0.419257,0.314621,0.159087,1.81542,3.604992,1.460561,0.246225,0.318707,0.853082,0.151714,0.546278,2.59833,0.346953,0.417925,0.314177,0.737964,0.562977,0.370137,0.528424,0.362498,0.264523,0.437644,0.214336,0.262145,1.230423,0.196367,2.369042,0.3687,0.686998,1.998519,0.351728,0.158153,0.219887,0.118686,0.179794,0.155647,0.276667,0.127399,0.231107,0.133208,0.503901,0.340224,1.644627,2.462555,0.156216,1.376217,0.991571,0.235435,0.143516,0.112022,0.118686,0.119426,0.601743,0.192038,0.145054,0.177117,1.788826,Ts65Dn,Saline,C/S,t-CS-s
50810E_2,0.611699,0.926927,0.383856,2.57854,4.336474,0.203396,0.164548,2.870833,0.233532,1.641213,0.689039,0.30705,0.331496,0.267224,0.884256,0.732243,1.708774,1.972975,0.393013,0.750289,0.406881,0.332563,0.161614,1.840786,3.650902,1.498978,0.249178,0.319584,0.864521,0.153614,0.546271,2.638279,0.351853,0.421637,0.302782,0.751978,0.568406,0.371944,0.680683,0.359676,0.262601,0.436661,0.206596,0.24929,1.154901,0.188945,2.264222,0.361007,0.680058,1.906335,0.351647,0.154343,0.210509,0.113557,0.174068,0.154343,0.26907,0.122026,0.227113,0.132724,0.507104,0.316822,1.584332,2.404246,0.138853,1.189391,0.961665,0.225664,0.137349,0.109099,0.113557,0.117346,0.5548,0.182036,0.148214,0.178303,1.822199,Ts65Dn,Saline,C/S,t-CS-s
50810E_3,0.611509,0.931128,0.386226,2.721976,4.757589,0.21015,0.175623,2.95324,0.239964,1.665066,0.750521,0.324875,0.337834,0.273493,0.908926,0.756683,1.839511,2.084549,0.427821,0.79275,0.439692,0.345809,0.163389,1.864522,3.720797,1.482193,0.256185,0.32415,0.87014,0.15768,0.548165,2.707204,0.365564,0.43507,0.317626,0.750702,0.593113,0.37662,0.620027,0.373176,0.272043,0.462166,0.210874,0.246214,1.079366,0.175128,2.249591,0.359898,0.675237,1.857174,0.332062,0.16249,0.207484,0.108999,0.163471,0.149744,0.253296,0.116952,0.215437,0.131332,0.46699,0.307169,1.604423,2.29562,0.146966,1.238534,0.913988,0.213095,0.135527,0.135363,0.108999,0.114773,0.568853,0.174529,0.145223,0.168101,1.719904,Ts65Dn,Saline,C/S,t-CS-s
